"Group.1","iTRAQ8.113","iTRAQ8.114","iTRAQ8.115","iTRAQ8.116","iTRAQ8.117","iTRAQ8.118","iTRAQ8.119","iTRAQ8.121","perox.2015","perox.2017","mito.2015","mito.2017","nucleus.2015","nucleus.2017","golgi.2015","golgi.2017","ER.2015","ER.2017","PM.2015","PM.2017"
"RPS9",211437187.473784,14227960.1725878,21098051.0296218,194601806.336579,45902043.5258903,11601321.0319823,56534488.6372522,49203195.282709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rpsa",108436230.150677,7811689.00822376,11715178.2521421,95538326.1183134,24767112.5953302,5089548.24090722,30831122.8438175,25576711.1189542,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Rptor",2949827.36003265,2003863.81666804,513316.242559556,1832936.21167892,1302419.01070299,3864430.87407769,1649870.76568724,1698001.64715824,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rpusd1",13137.3447145492,47400.5194530183,5118.2038304897,14655.0869420452,9203.1160119681,7234.0501209361,23582.9925608015,9472.7861065837,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rpusd2",53285.8928199558,76213.3256644524,10610.4585979087,35047.8593411625,36859.4320350338,7497.67054830982,68844.4777255016,18265.0232676754,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rpusd3",97772.9579764882,21541.6465544915,775869.756558046,208092.521454017,357158.144572024,44456.7025769175,345618.199005853,459556.040667451,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rpusd4",667549.294826378,523924.30417057,811349.352660269,626300.956223049,931028.10056678,178217.765563201,589843.058282918,1051663.55317841,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rqcd1",908010.909674777,371962.721482197,198406.892792651,429773.811917089,424620.327918416,194517.291520899,403470.311330714,260036.378451779,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rraga",1778083.52100495,7079412.92269488,1480156.99623732,3555793.80485372,1712585.82181147,5356302.71051141,3326749.96254279,2777057.04999934,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Rragc",880951.454698157,2205081.83854804,725980.937418382,1313876.34838945,607089.977984357,2525975.67934322,1124711.03539825,1285163.0561008,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rras",5006445.00001453,1173203.2523013,1237810.69098888,5829394.59781325,4209377.67287158,6395830.22167171,2250847.00541494,3918323.69117016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rras2",2468694.65934326,537816.113272493,621253.806796556,2617218.58227872,2128953.17805556,2425515.9388743,1445842.82124937,1799135.75988839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrbp1",303959563.434437,12915812.9863775,37514342.6987993,234230947.594056,63941324.2395342,11872473.819165,84384671.0649576,83566548.9184142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Rrm1",732064.247659366,321757.825354391,435378.065665946,704211.428088535,537818.886714377,178500.987788573,563874.771686989,596416.585206218,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RRM2",120148.90128614,180271.534762895,123230.026743316,602290.556581712,66282.257104868,55390.0244681677,125163.508599342,460334.43218667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrm2b",1121011.41942346,877830.385709276,247708.514306736,1183514.57684362,330967.601212574,198189.895020061,667495.34270555,443960.263555291,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrn3",289581.843421801,67026.2570263413,19088.4827102455,20729.5277712604,19468.3368567727,11237.0402636933,37555.6212893148,16951.604574753,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp1",127312.954241787,370188.481051426,32930.3565113335,120792.323540724,171633.49338187,132157.791383423,223868.97670062,81405.1451906616,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp12",628431.575382042,269235.924064306,121311.123476969,438727.892898627,467495.129884025,24719.6331973843,378840.66530752,140957.055832354,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp1b",32872.3483199748,4457.92104522486,13412.5984406299,24906.1023562831,25596.6992252494,19040.9616910803,7104.76122158724,50762.0991100318,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp36",156060.37584979,29136.1693035094,24026.1096471172,50508.0073976481,173629.604992978,21220.1804881099,78861.5617974105,52094.773556699,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp7a",38300.7802480883,18360.8146369258,12830.0299579232,18404.9320189078,120859.079704352,6321.5044254314,49780.3112735667,17253.7474526933,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrp8",55585.1147893572,124996.867496185,15302.3457942513,43059.1682038491,110113.691460003,26142.380404719,98075.1462812277,29453.8057661794,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rrp9",453973.409237165,367669.693276639,167583.836109657,260551.57763122,1270602.76107971,93430.5668547263,601065.274191606,207124.988023829,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rrs1",1932520.24681256,758198.706287134,320501.027519576,641740.469938345,2608199.98244714,193450.934200439,1208735.52718006,362018.786262795,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Rsad2",66380.9676878468,3931.1197148841,477944.246542457,168560.955375902,145074.914532617,54763.4358178345,118940.304399051,222668.806994574,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Rsbn1",59210.3511141534,59981.0195054045,42946.1877116926,112892.161731832,49685.6719131391,74811.9535662635,51304.0073298368,205432.379535394,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsbn1l",88642.6100351999,31064.6364228871,18814.7818001865,48402.2984393479,83693.954573546,15480.0198259664,54509.4479156143,26687.9346983315,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsf1",105046.027731766,51576.7432258448,22449.9359869008,263216.603588031,52335.4230590957,400428.405427723,60586.4253164518,225297.704665964,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsl1d1",762673.283312698,157677.456575397,63785.165738592,139243.411064426,1999379.96950533,17481.8885642093,832322.936058265,97113.2984346209,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsl24d1",491776.842901451,262225.679135457,98060.8541025467,358157.575124066,378439.394688754,101486.104195355,346988.187459611,226121.038519363,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rspo4",1604.9493089923,710.982205244493,1611.5778113283,1647.71905013325,2430.68590714513,932.695556647764,743.906308272582,1695.304863614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rspry1",63355.8045711948,14719.1140500759,34916.9382030989,82681.5494347762,45317.9173003855,49224.5867467086,43850.1682719151,58704.6311694255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsrc1",5743.21389053,3111.62641389875,2128.3204948005,1488.276508332,9023.73277114975,0,4259.98778311625,2101.5921660295,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rsu1",3174606.25094111,1571362.80031484,926442.288383964,1975189.84612881,5494078.34299854,1477115.01089539,2637701.77593462,1469524.14862709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-A1",1868625.56608953,142023.602183525,509569.270720278,3067155.25403524,785923.163530487,1477554.23919253,730705.540438879,1999674.48391699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RT1-A2",31645958.3350397,2380570.78742272,7068693.24499519,38319496.0993542,15874252.8540792,30516894.160226,12669237.763953,18370888.6113672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-A3",2120725.61038942,1205041.21645501,382857.623037291,2016685.60052776,825927.869073301,1659347.43499261,1176856.55388245,929800.468659418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-Ba",65113.326031986,8713.04810542217,60701.2441048202,89898.1760695587,50659.6888218055,158248.517201416,44613.1446835765,112761.355196657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-Bb",1828948.34035545,936987.481181147,1202905.56559932,2794246.29141246,830396.573925214,7627361.4934843,1241297.05604925,2281035.45165272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"RT1-CE1",1658167.76958448,138146.116020908,318263.801131353,1524576.4888663,495790.41065619,1061397.7984645,533782.422551461,657014.108284047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-CE10",427931.97106166,76073.5112664283,64168.4104124895,268887.072231764,222377.007015787,210789.022112284,164341.028855143,173804.456809446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RT1-CE7",1835387.88100303,353671.076612709,447567.933650448,2126236.81788749,879983.075197057,1785596.4613956,818153.600882143,1028397.70029901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-Da",1772509.69036941,256171.65352823,369125.595045016,3206745.80618343,375082.867881525,11882091.2543807,765803.696062244,3038732.45086164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-Db1",6520380.84464643,4332161.35338404,1980716.40269042,11815669.802791,1807453.77284488,43163939.7014439,3562314.59022796,9472695.12061689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-DMa",867884.615598535,115162.967572152,272293.518823759,3473160.5426967,206845.751138599,16152103.7616187,331068.777904554,2644249.10058733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-DMb",758420.533461699,238745.316476536,293702.177955349,1252782.4589059,392341.105922972,5105624.62294214,437613.76058539,1093903.5962186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-DOa",52536.0766819861,28007.8741561552,57579.0948724846,49947.6698994485,44772.4079826257,50414.4138620371,55392.9881494704,57667.1739459536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-DOb",117196.45140827,91008.0601424944,63506.1788584359,360218.492438124,90163.128804277,1393781.01972631,87425.5672264189,329763.276235785,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RT1-M1-4",48368.1124859183,2804.53931929258,349038.329721497,63039.447784949,127835.619777309,52146.5179708575,177397.829819213,223297.332091632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-M6-1",811192.92583439,322862.809520458,510794.70064518,1386203.18244827,2400774.70807672,2236408.3841316,924272.150096513,895468.724764917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-N2",299068.584420369,71910.122670698,64457.9626191438,277515.914989237,313787.395406686,113491.182687953,153611.288981689,130365.318502945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RT1-S3",266451.014984933,23791.0001412388,63672.3307854647,230016.273026366,94645.6445493135,227868.447661548,90111.2112947306,122888.127729805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RT1-T24-4",226056.69219047,15630.1685960982,29288.7333737305,205874.338853381,75320.9393665261,268724.736869247,63709.5845971052,97451.7966727452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Rtcb",69854944.5690644,27884921.1201226,7439808.61882763,36250932.9247645,21393412.3322262,5804671.22703913,30410887.1317409,14154587.0054925,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Rtcd1",8933908.9259769,4666082.92597089,1376355.21061959,5863419.16654304,4421861.84254755,1619148.75385471,4899348.30050483,2644791.02599265,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtel1",69016.8281611621,130984.476575675,34051.8052457059,61453.8583315743,44007.5276251651,33051.4662210742,94945.1110102634,67383.8224556966,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtf1",75069.3756799544,444646.596685539,28577.10977851,51132.5983095052,78345.6448431709,4844.04876529052,204473.83494113,25810.3917790774,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtfdc1",21731.3164489336,18223.0819350373,4909.55557534232,11764.7124008164,32772.8318076619,2903.74675041604,17154.735142064,8779.54998849445,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtn2",143161.391742192,0,108591.76033668,1099962.59928401,79705.055117592,0,170142.05334096,1143869.14017857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"Rtn3",8908983.94628206,782309.477848612,1260148.64015482,2819488.56096685,3875285.57605828,1021934.9591992,3149681.41388148,1570434.20875706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Rtn4",762723.814474,200852.278152134,241742.646449733,369975.608647774,536946.934403475,250906.999514834,486401.323567979,214112.664141577,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"Rtn4ip1",495163.244094395,661593.986685748,11039964.1384082,2721703.56963255,4644376.5471894,1007660.54550267,4513825.23969333,6805648.80819343,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtn4rl2",21080.7333241082,15166.0514136437,3980.30406829948,25332.8795337706,5154.11061855558,13194.1032101797,15963.8426143378,9690.76620637667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Rtp3",1426621.40923348,199587.976667654,294613.702985445,1184497.4740777,719500.209154253,715862.514750206,523535.584912543,700988.372109603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rtp4",9468740.44523379,376627.005265088,758342.815110983,5993356.38505149,2653451.93766793,905661.834466289,2559562.69062728,2977738.77905501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rttn",84491.5968734124,10921.1621465898,5592.18314412877,34201.9595839859,29980.0359215031,5579.2275681134,23806.5103241275,22368.2314968559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rufy1",2206278.08172738,2720310.11980865,324305.845772691,1708348.10481617,741718.003446228,1538800.95508328,1665494.7553743,876438.079844216,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rufy3",2193023.81433006,3431611.52036692,465242.303671945,1489190.16965946,1245583.43978803,1786753.63153665,2167606.81004898,1155406.89130824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rundc1",2802.28399889792,1204.20155863731,832.80881475253,2631.97590088156,1388.16258465269,1352.6133403512,1327.87620167525,1279.49960015154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Runx2",228628.717200611,48448.217769166,353298.186738475,985932.293108843,136740.537737699,3669433.26562812,179806.533481145,1134488.52852959,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rup2",10414963.8349165,1515843.98601259,907783.749953987,8341040.91299955,2241966.96435919,1431316.06609556,2606405.18114132,2682049.25376316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ruvbl1",1855235.59605829,4195819.93894937,617565.323435679,1334803.72971205,4094873.51470973,1764814.34749747,3150185.51675942,1016303.47434305,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Ruvbl2",1325967.62047316,3056990.22665669,417928.023777007,966845.251757228,3249795.69560999,886727.571310146,2288150.43542123,894979.115233669,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rwdd1",124603.432325981,365244.032616969,16538.2316356928,59766.6239144575,98098.5074625797,37122.5082430184,168948.576523918,40924.3857684121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rwdd2a",769117.893300495,513283.418668306,213059.6880716,468607.766569797,494207.928512717,441067.916832637,534900.67973087,312932.107258504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rwdd2b",63448.1065514201,133587.099517991,20595.1820599269,34714.7799426347,55388.1647150971,18586.230849688,76364.424184218,32104.5622343357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rwdd3",73015.6108451715,45141.1471550573,446198.76553957,130424.061484387,203021.677596529,40069.1764711775,206187.426769089,247118.654163184,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rwdd4",241585.854819009,263660.462991306,52276.8090661968,93773.8719957906,152639.945238593,43988.6533790342,204055.466629549,97618.2958805216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Rxra",216455.606247019,272278.072595122,94288.5882113897,117572.578103243,3039332.5237004,41225.9932146909,1038967.02186261,144355.907112039,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ryr1",580930.119445109,795887.901093032,5307304.25938217,848585.088095019,2892816.55501552,220785.353054264,2832748.16913441,2953748.1494079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"Ryr2",1162611.06559222,181146.78042126,4623914.21625246,2396726.45064282,1605316.5854747,922255.801761927,1600771.02562647,3147057.90915393,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"Ryr3",169493.871150627,453165.990033153,82136.0860137845,162683.225214854,255116.173685801,37347.7680806963,302835.390231267,184693.449253845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"S100a11",10136.4374542854,4717.8274148308,3750.9215876194,5064.0493841354,10585.7559820044,2537.31040653635,5022.112386373,5106.7354311364,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S100a4",69439.3375377747,123171.742445424,42561.225428405,50597.8158518478,114092.795164271,39024.5883954507,187230.327449729,52953.9688024598,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S100a6",346985.585041996,394176.284377493,72000.0007521494,255788.450862398,294035.350480886,153479.424530644,708842.776954174,181792.927056031,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"S100a8",5244622.8855828,9063541.36428742,1019117.39273501,3416803.97714685,3694568.55884041,3855280.91750135,5678614.00838666,2520981.07941746,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S100a9",10075139.0535681,846410.590859273,1619607.73089513,5108958.82619926,2592498.3538022,939698.750142334,2942317.24840654,2696147.35700394,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S100b",18788.4706092222,11722.3929909255,9239.74688873712,15210.4067601342,11512.4655647987,3498.05415781061,13218.7352802044,10394.0487520428,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S100pbp",43787.2983975955,8519.842174904,773375.096539094,138346.058732178,239658.13974266,42794.3297925215,294894.822698518,402678.91192253,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S1pr1",1469622.87184186,342766.846881428,619243.252104577,2772009.04346264,987273.697534738,1381920.29563771,941769.893233811,3167668.46940906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"S1pr5",109656.479297807,65750.7691748365,35744.4657218322,33019.3276825287,79044.264100575,46162.0719171841,36733.754038515,71443.5080667211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SAAL1",123640.339324523,618725.442204103,27978.2810569398,152240.601904717,110832.109852207,441606.889460421,274453.447532877,160101.048264558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sacm1l",74428245.8110617,2752916.30542298,9804310.98080506,42914722.7100873,16885081.8575649,7652603.45799492,19491949.2870574,13592145.9956907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"Sacs",15190634.9254517,873593.025036162,3852016.10071681,8452891.84169087,3050267.53369482,1382682.95577955,4340086.68128221,4137383.91800693,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sae1",1782592.65084662,16414322.6324268,2744469.19330804,2177489.08754125,2681704.68994165,807501.23319197,7874700.57283067,3074295.41812406,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Safb",3123742.53558652,1199682.51855032,699113.709157353,881375.586441239,15185274.1202678,155477.46752397,5356737.72329338,754956.656369117,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Safb2",127363.797441731,62651.0879308396,332092.416924961,101358.794739097,569491.925978858,37677.581677797,310438.804219049,244066.271627237,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sall2",11142.2958301442,19897.8289430159,0,77311.7008679742,31135.6675831165,2359.9558350794,47560.3314482329,4076.65929895244,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samd10",4642729.56606041,832577.067405132,1699312.4116308,12043881.1763059,1015920.32304978,20507050.0351937,2117842.11415748,6513874.9393334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samd15",573970.037336501,1690440.06795096,193216.79938226,509467.782960553,725094.803223492,292413.165330649,983021.904027609,341919.81049388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samd4b",26941.5802955889,22212.4180796964,9303.80302819021,16115.79292573,18800.112356415,17358.1814464926,18740.9762124624,13472.3557295213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samd9l",644532.747270768,145753.533263044,296208.029410425,586850.964829554,355500.557294686,182167.945665149,326310.591884268,304776.6615948,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Samhd1",2448195.99660188,5490189.8194769,458432.057716509,1417015.52773515,2730821.7586281,509087.837270634,3693153.32222885,899176.538038307,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Samm50",10998313.2725862,1656181.35507933,62175956.919097,27986429.8651359,22235687.9663735,23687149.1121896,23955664.3670674,43012871.1197861,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sap18",3134616.46422999,1715629.31330943,1223960.79636991,1044254.39530716,13318027.7015889,202902.272727761,4724999.01625292,1081121.22549501,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Sar1a",1713311.82875738,2620093.52181451,269759.448507555,973597.114132368,801818.936399684,420820.447242318,1751768.79607704,778608.635977019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Sar1b",4982790.42938701,15267775.2365243,2250957.55227894,3469294.93589216,3123194.05799388,2188492.1501152,7655259.17289178,3188808.35522923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
